d5c439ec-58a4-4d8d-a3ce-66a380fed434	But the importance of life style adaptation (80.1 percent consider it as important) pinpoints other obstacles; the importance of adaptation implies that boundaries because of a different lifestyle are rather bright. 
a4d86d63-4590-43fb-861d-33ab0408de79	In Germany, the interviewer is asked at the beginning and at the end of the interview: Please assess the attractiveness of the respondent. Please come to a spontaneous decision. 
31d4b470-ee3a-4dcf-a3a4-efa45cdf5703	Foreigners should not be allowed to engage in political activities 
50a0c11b-fc87-4bb1-a333-d03e65708b53	“A doctor gives an incurably ill patient a lethal drug on his/her request.” 
d81715c3-031e-45c3-894a-cdd0506558ca	 The ALLBUS data includes observations of the region of birth and region of residence as well as the year of east-west or west-east migration. 
e81ac4f8-65f0-4c3f-a738-c12d7788060f	Victimization and fear of crime are dichotomous, with “1” indicating positive responses to either of the two following questions: “Have you been a victim of theft in the past 3 years?” and “Is there any place in the immediate vicinity in which you fear walking alone at night?” 
afa95b11-3aa6-4c94-88a7-081882758b3c	Sample restricted to respondents aged 18 to 60 and (full- or part-time) employed. ALLBUS = Allgemeine Bevölkerungsumfrage der Sozialwissenschaften. 
55a0b56f-6ff7-4394-875e-4381f2d4a774	 In the same time span, the German perception of distance with Italians and ethnic Germans has remained stable or even declined. 
96d7cc3c-cf28-4d32-8275-52231d7faa15	Finally, the third question asks whether social differences are just. 
6daaaad7-0821-48cd-83a2-51025dbf8503	Intergroup contacts at work, in the neighborhood, and in the family do not appear to have any influence in Model 4. 
f15157dd-1a7d-4fa3-85fc-aca14eb82005	“Differences in social standing between people are acceptable because they basically reflect what people made out of the opportunities they had.” 
dff68698-3576-48c4-b514-49acd2032a78	We include all covariates from the previous regressions, i.e., gender, age (and its square), education, previous unemployment spells, marital status, a dummy for house/flat owners, the logarithm of real personal income, and year dummies. 
8755699d-810f-4a1b-9146-6fa4208155b5	VI. 'A married woman should not work if there is a limited number if jobs and her husband is able to support the family' 
540ab830-c532-4351-b5e8-ff7c618bb5ff	The variable “attitude towards abortion” (pmat7) was selected from a set of four questions in the ALLBUS survey, also asking for the attitude towards homosexuality, cannabis and not paying for public transports. 
d82c993b-0938-4475-9a95-837b97ecd2cf	“The state has to care for the sick, poor, old, and unemployed.” 
0b021296-b435-4583-86a2-4e1a3abe2038	The analysis encompass two dependent variables: Church membership is operationalised via a dichotomous variable which assumes a value of 1 if a person belongs to one of the following religious denominations: Protestant (including independent churches), Roman Catholic, other Christian religious community and other non-Christian religious community. 
22f9c4a1-e7d6-448a-85c2-797405a3976a	These people are also more likely to agree with the statement “most people can be trusted” (26 vs. 21 percent). 
5d98af3f-1cd6-48bb-8884-efeaf485f12d	Religion is a measure of self-reported religiousness in which respondents were asked to denote how religious they believed themselves to be (1 = not at all religious to 10 = very religious). 
b9bbdc00-e793-4467-8181-0283d866d689	The most important characteristic is the German language (91.6 percent), therewith leading to the assumption that language constitutes the brightest boundary. 
e02f73b9-2e13-4511-9532-efe106d22145	Foreigners should go home when jobs in Germany get scarce 
6c316563-fc38-4c77-9b29-e5770b09fa71	Another characteristic that is considered as important for the respondents when awarding German citizenship is that one is making his own living (86.9 percent).
4e065c7b-14c8-4e9a-9253-94292deca468	The left-right scale (pmat6) is also asked by the ALLBUS survey but with regard to lower case numbers the FORSA data was selected. 
93c6be3c-3d43-4884-9066-52d0d65a562e	Based on these data, our operational definition of sport related national pride is thus located on a relational level: Compared with six other possible sources of pride, respondents had to rank the achievements of athletes among the top three to be considered sportive nationalists. 
cd8ea518-ace7-47d9-9ee8-216d5469c2ee	By including the preference control variables we evaluate the priority respondents assign to work and job attributes of high income and promotion opportunities conditional on competing means of time use or other job attributes, respectively. 
5dc52f88-2110-4ecb-8f9c-c04ab0d5b892	“The foreigners living in Germany should adapt their way of life a little more closely to the German way of life.” 
21daccd1-7ffa-44c1-882d-f132afec9852	It was not appropriate to ask the students about their total household net income, although this was asked about in the ALLBUS (and in Study 1). 
b0cc0b9f-6965-4861-b425-22319a88c0fd	“Differences in social status are just—by and large.” 
5736ad86-9d05-4fc7-93ee-7f688c10aab6	The “socialism is a good idea” and the “good money for everyone” questions (hierarch3,4) are reflecting preferences for a strong (redistribution) state, but also imply the value of social equity. 
22bdeaca-a9ec-4095-b6f4-5fcb2c0ad493	“Somebody smokes marijuana several times a week.” 
a6bb701f-5fe9-4a7b-82f3-ec79eca1b3b9	Controls variables are gender, age, marital status, and education. 
b664edf5-1f7d-4d3f-88cd-aba0d264d06d	 Overall, the belief that women working for pay are able to establish warm relationships with their children (FECHLD) and the belief that it is not necessarily the case that women should help their husbands with their careers instead of trying to get ahead themselves (FEHELP) garnered the most support. 
1c0be4c3-b97f-4187-b1ae-6d3c90d274ab	Interestingly the concept of an ethnic exclusive society based on Christian values seems to be important for only a few respondents: being a Christian and being of German descent are the least important characteristics for the respondents; the same also applies to the prerequisite “being born in Germany”. 
09ef68db-6fc6-4c84-ab9c-b2fb1f60b91b	“The current social security system reduces work incentives.” 
20d32a78-fc8a-44f6-999d-8630fceb1d5a	IV. ‘It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family' 
bdb18043-5a1e-4048-8d68-320a277307d4	The variable concerning birth cohorts can have values from 1 = 1895-1900 to 19 = 1986-1990 (cf. also Tab. 2). 
0a70b014-24f0-424f-9134-f9983942cb06	For instance, 23 percent of Web respondents agree with the statement that “with the future looking as it does, it’s almost irresponsible to bring children into the world,” compared with 31 percent of Web+mail respondents and 37 percent of ALLBUS respondents. 
ca6f6a5e-8338-421c-a6cf-d988df0f5d80	5. Equality under law The ethnic German repatriates living in Germany should have the same rights as Germans in every aspect of their life. Answering options provided range from 1, do not agree at all, to 7, strongly agree. These questions were chosen to observe the acceptance and the perception of ethnic Germans by the domestic population in Germany. 
4b74e145-ddbd-4388-9ae6-af4144fa1ddd	 The German General Social Survey in 2008 asked to its respondents whether they agreed or disagreed with the idea that, given the future, one can hardly take responsibility to bring children into the world. 
966f2607-1da3-4e22-8244-954970c7d63a	Gender (1 = man, 0 = woman) is included as a further control variable. 
c1212119-2dea-4fbd-86f8-1039e91e211e	Foreigners commit crimes more often than Germans 
e4732ad9-93a0-47ee-80eb-31e1af47760b	This is presented in ﬁgure II, which reports the marginal effect of being Catholic on the propensity to feel strongly attached to one’s home town and its inhabitants.
3d39cf36-81b7-4d3f-a037-a030d68382c9	Two clear points emerge from Figure 1. First, winners are more politically satisfied compared with losers, including those who voted for the Black–Red Grand Coalition. 
27ec3d88-c27a-4525-8679-bc8e00977fef	In a 2006 ALLBUS poll, respondents were asked how they would react if an Italian or Turk were to marry a family member: 24 percent of the respondents stated they would not be pleased at all to have a Turk marrying a family member; only 4 percent stated the same for an Italian. 
f250c5ce-7e3a-4ea8-a41c-e0b29542afe9	 The ALLBUS (2006) asked the respondents, how different they think the lifestyles of Italians/“Aussiedler” (Ethnic Germans from Eastern Europe)/asylum seekers/Turks and Jews are in comparison to their lifestyles. 
25c996fe-a2dc-4d1d-8963-4d99a6278aa7	We also include a measure that we label as “life satisfaction,“ which is a four-category item asking respondents the following: “All things considered, have your ideas of what you wanted to achieve in life been (1) more than fulfilled, (2) fulfilled, (3) not quite fulfilled, and (4) not at all fulfilled?”
0f13636c-4730-4d92-84d3-da2c88e9a915	Dependent variable: Preferences for “state should secure income in times of hardship” (1 = strongly disagree, 2 = disagree, 3 = agree, 4 = strongly agree). 
2f8235db-872b-473d-b770-a90f33ee3ab0	I. 'A working mother can establish just as loving and secure a relationship with her children as a mother who doesn't work' 
c57e52e0-b466-43d7-abe0-8de57e5a6cdd	 Results of more recent public opinion such as the Allbus Survey conducted in 2006, show that the majority of Germans continue to reject the idea of generally granting dual citizenship. 
137acd96-8cd2-4fea-87da-26a6c51fdd2a	We use several demographic measures, including age, gender, income, marital status, and education. 
f9f00910-0768-4827-8859-88e50249b2af	“A man has a homosexual relationship with another man.” 
630f65cb-84a4-4fe6-b689-08c0cb5c3cb8	Foreigners should adapt more to the German way of life 
42f9504a-772c-4302-a555-b99a8ac0d31b	 This relationship corresponds with the self-rating of social class. 
15cfd233-6c29-4a40-9151-cc3762549025	“All in all, I think the social differences in this country are just.” 
909f9c75-ddf6-4cd5-a433-d20c759b6487	Conservative values are included using a similar measure, in which respondents placed themselves on a continuum of political views, the farther left indicates more liberal, farther right indicates more conservative. 
58d182ad-8dc3-483f-bd28-d0cfb990e630	4. Concerning marry-in of an ethnic German repatriate into one’s family How pleasant or unpleasant would a marry-in of a Russian German into your family be for you? Answering options provided range from -3 very unpleasant for me to +3 would be very pleasant for me. 
4d4a6cad-7a8b-44fc-8a9c-26eae19bd11c	Men in the West show particular concern regarding this consequence of women working with only 30 per cent of men in the West in 2004 disagreeing with the belief that a child is likely to ‘suffer.’ 
bc969060-e29b-4618-ac45-4dc46578e796	The analyses presented below control for inherent differences in punitive attitudes between East and West Germans with a dichotomous variable for an East (=1) or West (=0) German resident. 
a063b964-2bfa-414a-b27e-1daa629753fa	Two measures of cynicism are included: social cynicism (“Most people do not really care what happens to the next fellow”) and political cynicism (“Most politicians are not really interested in the problems of the average man”). 
4165a241-1479-4646-b963-5c096e7b292e	“Economic profits are distributed fairly in Germany.” 
d72ecff0-30af-459c-8c56-2a1fe122c85f	V. 'A child actually benefits from his or her mother having a job rather than just concentrating on the home' 
e069d646-35ff-4800-92d2-f170876b68e3	 Similarly, 53 percent of Web respondents endorse the statement “most people don’t care in the slightest what happens to others,” while 58 percent of Web+mail respondents and 72 percent of ALLBUS respondents do so. 
514f047b-516c-4771-88e4-7f5f4e33a54b	All respondents were asked if they were willing to participate in a follow-up survey. 
ffae2122-e7dd-4bcd-98f8-ba586e803503	III. 'A pre-school child is likely to suffer if his or her mother works' 
e792e112-944c-4580-88cc-7194e0baef3b	“Generally speaking, business profits are distributed fairly in Germany.” 
51fca110-0762-478a-840f-7bfb07f0e385	Foreigners should marry people of their own nationality 
928a9464-f34b-4f16-89f1-89fd5cf362f1	The investigated question is the following: “Please evaluate the following behavior: An employee makes deliberately wrong statements in his yearly income tax return and receives 500 Euro too much tax refund” (translated from the German version). 
24b88f8c-b758-4637-b5ca-5e3305ea6917	To estimate the gender gaps in work preferences, we use three measures as outcome variables: the importance of (1) job and work; (2) high income; and (3) good promotion opportunity. 
5986884e-336b-40a9-bfba-9c8c55b55bbe	“If social welfare benefits such as continued pay for sick workers, unemployment compensation and early retirement pensions are as high as they are now, it only makes people not want to work anymore.”
99a71fa4-58a5-4e52-8149-18c980624bdc	II. 'It is more important for a wife to help her husband's career than to have one herself'
029ad16f-0e91-429d-9de3-3778428fe581	Neither the percentage of foreign population nor the perceived local relations between Germans and foreigners are significant predictors. 
d1df920d-c756-454b-bd8e-f41e8f2c61d9	We also assess two aspects commonly associated with punitive views: political prioritization of law and order and a measure of racial attitudes specifically relevant for Germany in the form of anti-immigrant attitudes. 
41faf498-7ec3-42d8-8413-45c5ea5960bd	The frequency of churchgoing is measured via a scale on 6 levels in the ALLBUS (6 = more than once per week, 5 = once per week, 4 = between once and three times per month, 3 = several times per year, 2 = less frequently, 1 = never). 
4297a444-2836-4adc-8bd8-657cd027a26b	 Most importantly, German perception of cultural distance between Germans and Turks have increased substantially between 1996 and 2006. 
9211edd5-aeb5-4d89-a77e-29c6472b3857	 In particular, we explore the predictive power of income on the response to the following statement: “the state should secure income in times of hardship” with responses ranging from strong disagreement (1) to strong agreement (4). German question wording: “Der Staat muss dafuer sorgen, dass man auch bei Krankheit, Not, Arbeitslosigkeit und im Alter ein gutes Auskommen hat.”
13b3e641-7a89-40b6-bb51-8b9c3b80bdd4	 The characteristics that are nearly as important as language are the respect for the constitution (91.5 percent) and not being a criminal (91.4 percent). 
0010cb68-a98f-45d1-bd27-ba68a34d8cad	“Should abortion be permitted . . . if the woman is married and doesn’t want any more children (. . . if the family has a very low income and can’t afford more children, . . . if the woman is unmarried and doesn’t want to marry the child’s father, . . . if that is what the woman wants, regardless of her reasons)?”
00f0868f-17aa-402a-b4b2-4ce930683fca	With respect to the contact items, it is only intergroup contact in the respondents’ own circles of friends that is a significant predictor for reducing prejudice. 
bced0e64-661b-4a24-b17b-32c43244bd3e	The standard trust question (”Generally speaking, would you say that most people can be trusted or that you can’t be too careful in dealing with people”) is included in the survey for only a few years.
2a242751-1d08-4d7d-834b-fe6732dca09a	“When jobs get scarce, the foreigners living in Germany should be sent home again.” 
74d5e135-ed85-45c4-b04c-4b8bc57f98e0	I therefore use the following question: ”Die meisten Leute kümmern sich in Wirklichkeit gar nicht darum, was mit ihren Mitmenschen geschieht” (Most people don’t really care what happens to others) with the answer options ”Bin derselben Meinung” (I agree), ”Bin anderer Meinung” (I disagree), and ”Ich weiß nicht” (I don’t know). 
